frame,object_name,yolo_confidence,depth_ft,used_vlm,output_text,latency_ms,direction
518,dining table,0.259,21.88,1,"1. the obstacle in the image is a brown frisbee attached to a blue chair with a long string.
2. it is hanging from the side of the table, which could be on either the left or right depending on where you are standing relative to the camera.
3. to move around this obstacle, one should gently swing their body towards the other side of the table to avoid hitting the frisbee with their legs or feet.",7773.6,left
519,person,0.291,27.47,0,[FAST MODE - HIGH CONF],213.72,left
520,person,0.259,27.97,1,"1. the obstacle in the image is a person standing between two chairs.
2. it is located on the right side of the view.
3. to navigate around the obstacle, move to the left and avoid passing through it.",6033.24,left
521,chair,0.253,20.56,1,"1. the obstacle in the image is a chair with a brown bag hanging from it.
2. the chair with the brown bag hanging from it is on the left side of the view.
3. to avoid this obstacle, move to the right or forward.",5779.78,left
522,person,0.269,28.57,0,[FAST MODE - HIGH CONF],160.3,left
523,person,0.345,23.97,0,[FAST MODE - HIGH CONF],131.15,left
524,person,0.28,22.85,0,[FAST MODE - HIGH CONF],129.29,left
525,person,0.284,21.36,0,[FAST MODE - HIGH CONF],132.72,left
526,person,0.271,21.48,0,[FAST MODE - HIGH CONF],156.91,left
527,person,0.256,28.54,1,"1. the obstacle in the image appears to be a person holding onto a backpack strap with their shoulder, blocking the view of another individual standing behind them.
2. this person is located on the left side of the photo.
3. to navigate around this obstacle, move right towards the white door that can be seen through the blurry image.",12473.43,left
528,person,0.267,27.21,0,[FAST MODE - HIGH CONF],145.77,left
529,bench,0.289,22,0,[FAST MODE - HIGH CONF],129.21,left
530,person,0.253,18.71,1,"1. the obstacle is likely a blue chair that the person cannot sit on due to their disability.
2. it is located in the center of the view.
3. move left or right depending on which way you want to go around the chair.",5611.05,left
531,person,0.339,22.45,0,[FAST MODE - HIGH CONF],130.35,left
532,chair,0.298,22.82,0,[FAST MODE - HIGH CONF],120.25,left
533,chair,0.258,23.01,1,"1. the obstacle in the image is a brown purse hanging from the back of a blue chair.
2. it is located on the right side of the view, between the chair and the wall.
3. to navigate around this obstacle, move to the left of the chair or slightly closer to the wall if possible.",6218.22,left
534,bench,0.286,23.85,0,[FAST MODE - HIGH CONF],164.81,left
535,person,0.294,27.7,0,[FAST MODE - HIGH CONF],138.49,left
536,bench,0.262,25.47,0,[FAST MODE - HIGH CONF],131.75,left
537,person,0.263,26.86,0,[FAST MODE - HIGH CONF],142.04,left
538,bench,0.303,21.83,0,[FAST MODE - HIGH CONF],157.61,left
539,bench,0.263,22.43,0,[FAST MODE - HIGH CONF],173.38,left
540,bench,0.256,17.19,1,"1. the obstacle in the image is a brown bag tied to the back of a blue chair with a rope or leash, most likely containing a pet such as a dog.
2. the bag and chair are located on the right side of the view.
3. to navigate around this obstacle, one should move left if they are currently moving towards the right, or vice versa.",6939.14,left
541,bench,0.251,18.84,1,"1. the obstacle in the image is a blue chair that the person cannot sit on due to its high back and armrests.
2. the blue chair is located on the left side of the view, with the person sitting on it.
3. to navigate around this obstacle, one should move right or away from the blue chair.",6421.94,left
542,bench,0.257,16.28,1,"1. the obstacle in the image is likely a brown leather purse hanging from a blue chair's handle.
2. the purse is located on the right side of the view.
3. to avoid this obstacle, move to the left side where there are no hanging objects.",6394.74,left
543,person,0.302,25.82,0,[FAST MODE - HIGH CONF],137.7,right
544,person,0.257,24.64,1,"1. the obstacle in the image appears to be a blue chair that is obstructing someone's way.
2. it is located on the left side of the view.
3. to navigate around it, move right.",5704.64,left
545,person,0.28,24.75,0,[FAST MODE - HIGH CONF],158.01,left
546,person,0.258,23.99,1,"1. the obstacle is a person's leg that is blocking someone from walking past them.
2. the leg is on the right side of the view.
3. move to the left, away from the leg.",5992.06,left
547,person,0.252,23.76,1,"1. the obstacle in the image appears to be a blue folding chair with wheels on it.
2. the blue folding chair is located in the center of the image.
3. to navigate around this obstacle, you should move to either the left or right side of the view depending on its position relative to your intended direction of travel.",6280.16,left
548,person,0.268,22.41,0,[FAST MODE - HIGH CONF],148.63,left
549,person,0.313,22.79,0,[FAST MODE - HIGH CONF],123,left
550,person,0.27,26.22,0,[FAST MODE - HIGH CONF],133.43,left
551,person,0.252,26.5,1,"1. the obstacle in the image is likely a person walking by with a backpack on their shoulder.
2. the person with the backpack is positioned to the left of the view.
3. to avoid colliding with this person, you should move away from them and give them space.",6211.33,left
552,person,0.28,25.86,0,[FAST MODE - HIGH CONF],167.4,left
553,person,0.317,24.32,0,[FAST MODE - HIGH CONF],142.75,right
554,bench,0.251,13.8,1,"1. the brown bag hanging from the chair is likely an obstacle for a blind user.
2. it is on the left side of the view.
3. move to the left and navigate around the bag.",5427.23,left
555,person,0.259,24.8,1,"1. there is a bench that appears to be broken in front of the person sitting on it.
2. the obstacle is located on the right side of the view, with the person facing left.
3. move towards the center and find an alternative seating option.",5965.29,left
556,person,0.272,25.07,0,[FAST MODE - HIGH CONF],161.24,left
557,person,0.254,21.48,1,"1. the obstacle in the image is likely a person standing on the sidewalk.
2. it is located to the right of the view where the old man and the young woman are standing.
3. to navigate around this person, one should move left or right depending on which direction they intend to go.",6290.08,left
558,chair,0.259,13.85,1,"1. the obstacle in the image is a blue folding chair with a brown bag hanging from it, which may be causing an obstruction for the blind user.
2. the blue folding chair and its accompanying brown bag are located on the left side of the view.
3. to navigate around this obstacle, you should move to the right until reaching clear ground or a more accessible pathway.",8848.26,left
559,chair,0.254,14.23,1,"1. the obstacle in the image is a brown bag hanging from the armrest of a chair.
2. it is on the right side of the view, leaning against the wall.
3. move your cane towards the left to avoid the brown bag.",7113.45,left
560,person,0.251,24.24,1,"1. the obstacle in this image is likely a person walking towards the camera.
2. the person is located on the left side of the view, between two other people.
3. move to the right and away from the person's path to avoid collision.",5939.5,left
561,bench,0.251,23.76,1,"1. the obstacle in the image is a person sitting on a chair.
2. this person is located to the right of the view.
3. to navigate around this obstacle, move left or straight ahead.",5485.17,left
562,person,0.282,17.88,0,[FAST MODE - HIGH CONF],169.04,left
563,person,0.264,24.28,0,[FAST MODE - HIGH CONF],135.24,right
564,bench,0.264,15.26,0,[FAST MODE - HIGH CONF],123.69,left
565,person,0.346,28.46,0,[FAST MODE - HIGH CONF],127,left
566,person,0.272,28.2,0,[FAST MODE - HIGH CONF],127.74,left
567,person,0.301,25.89,0,[FAST MODE - HIGH CONF],151.19,left
568,person,0.269,25.67,0,[FAST MODE - HIGH CONF],153.82,left
569,bench,0.254,26.96,1,"1. the obstacle in the image is a person's leg.
2. it is located on the right side of the view.
3. to navigate around it, one should move to the left.",5355.33,left
570,bench,0.279,27.46,0,[FAST MODE - HIGH CONF],158.13,left
571,chair,0.276,14.76,0,[FAST MODE - HIGH CONF],120.36,left
572,chair,0.297,13.87,0,[FAST MODE - HIGH CONF],118.37,left
573,chair,0.264,14.02,0,[FAST MODE - HIGH CONF],121.74,left
574,bench,0.278,14.53,0,[FAST MODE - HIGH CONF],145.82,left
575,bench,0.279,14.54,0,[FAST MODE - HIGH CONF],158.94,left
576,person,0.29,26.64,0,[FAST MODE - HIGH CONF],159.6,left
577,person,0.292,28.05,0,[FAST MODE - HIGH CONF],174.39,left
578,person,0.346,14.55,0,[FAST MODE - HIGH CONF],163.8,left
579,chair,0.267,13.05,0,[FAST MODE - HIGH CONF],184.86,left
